event name,latitude,longitude,depth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,MrrError,MttError,MppError,MrtError,MrpError,MtpError,half duration,moment,magnitude,exponent,year,month,day,dayofweek,is_weekend,is_weekday,hour,minute,second
82,-23.22,-68.09,140.2,29.03221255717187,27.77516673139056,29.01691168431116,28.493258119378257,29.184485788266112,28.42061255709852,22.860338006570995,23.01828430842653,22.944975908412047,27.301044869995266,27.47712901404509,23.012415374762433,1.6,24.046104787246037,5.3,24,1981,1,27,1,0,1,14,25,51
83,-22.47,-65.89,273.5,29.03221846954743,27.77513198736757,29.01690755107241,28.493274967393596,29.184476484183005,28.420617468888643,22.934498451243567,23.123851640967086,23.130333768495007,27.30105583541693,27.47713428335869,23.100370545117563,2.7,24.607776603741694,5.67,24,1981,3,2,0,0,1,21,20,6
84,-23.52,-66.59,220.7,29.032213410442882,27.775151688378823,29.016911662590353,28.493267201124155,29.184486421272766,28.420612192710397,22.790988475088817,23.00432137378264,22.89542254603941,27.301043914579076,27.477130591950647,22.927370363039024,1.7,23.975339884605457,5.25,23,1981,3,9,0,0,1,7,46,41
85,-35.67,-71.67,60.1,29.032212343853857,27.77519280762506,29.016910411135797,28.493265065654676,29.184485796501736,28.42063091790681,22.783188691075257,22.981365509078543,23.060697840353612,27.30104723681268,27.477132893655817,22.937016107464814,1.8,24.128399268717807,5.35,24,1981,3,16,0,0,1,13,40,52
86,-33.96,-71.81,16.6,29.032257114548546,27.77477965267746,29.016887700953294,28.49334440851876,29.18435476471355,28.42063456656334,23.89209460269048,23.903089986991944,24.049218022670182,27.30133172548993,27.47800920240247,23.8750612633917,6.0,25.680969718465896,6.39,25,1981,3,23,0,0,1,19,28,15
87,-19.54,-69.22,143.9,29.03214149994462,27.77377840241632,29.017064699239203,28.493446757797624,29.184335021209964,28.420427601543736,23.959041392321094,24.100370545117563,24.06445798922692,27.301234066117676,27.477238498402592,24.10720996964787,7.0,25.813914420048604,6.48,25,1981,3,26,3,0,1,18,4,51
88,-35.36,-70.81,112.8,29.03221664003428,27.77515189974258,29.016908305041586,28.4932598671165,29.18448561645392,28.420608111872326,22.72427586960079,22.983626287124533,22.987666264926276,27.301041156888743,27.477128941663963,22.90091306773767,1.7,23.95409772047919,5.24,23,1981,4,6,0,0,1,14,34,9
89,-20.11,-71.02,24.7,29.032217416277852,27.77517726993433,29.01690604688956,28.493265033573735,29.18448698754173,28.420618148191934,22.49554433754645,22.625312450961673,22.60097289568675,27.301044674569397,27.477132893655817,22.550228353055093,1.5,23.734879802792626,5.09,23,1981,4,16,3,0,1,22,6,2
90,-27.39,-72.14,15.0,29.032212065209563,27.775169763252315,29.016912020148133,28.493263969322047,29.184486719174636,28.420617130885393,22.673020907128898,22.77232170672292,22.835056101720117,27.30106469440689,27.477151133152212,22.72509452108147,1.6,23.992509335067776,5.26,23,1981,5,17,6,1,0,17,5,0
91,-20.24,-65.12,349.1,29.03221142485123,27.775157278551095,29.016913394821398,28.49327226148933,29.184483334043165,28.420619942075128,22.832508912706235,23.02118929906994,23.093421685162234,27.30105084129882,27.477133559555664,22.94448267215017,2.1,24.309630167425897,5.47,24,1981,6,1,0,0,1,19,50,20
92,-34.76,-78.12,26.0,29.032213999586016,27.77516170982297,29.016910477551534,28.493267273654613,29.184487032411557,28.42061551011495,22.666517980554882,22.74896286125616,22.88479536394898,27.301048735066576,27.477139176235504,22.69810054562339,1.6,23.806790271584067,5.14,23,1981,6,4,3,0,1,7,39,39
93,-21.63,-68.77,125.2,29.03221069093813,27.775195977770416,29.016911941201407,28.4932627209501,29.18448558322742,28.420596561656108,23.02118929906994,23.152288344383056,23.217483944213907,27.301048887063057,27.477134572879564,23.164352855784436,2.0,24.24600590407603,5.43,24,1981,6,16,1,0,1,5,41,58
94,-20.84,-70.83,15.0,29.03222529234976,27.775144013618327,29.01689979409472,28.493265106104555,29.18447579975903,28.420646750512866,23.264817823009537,23.307496037913214,23.477121254719663,27.30109643763703,27.477171485209794,23.285557309007775,4.0,24.70423633730879,5.74,24,1981,6,21,6,1,0,10,30,9
95,-22.69,-66.4,232.2,29.03221544925378,27.775148022294577,29.0169097565852,28.493270141387615,29.18448376286581,28.420620222368708,22.92941892571429,23.06445798922692,23.056904851336473,27.301046498540742,27.477131532900778,23.041392685158225,1.8,24.180699201296036,5.39,24,1981,7,18,5,1,0,11,15,24
96,-41.97,-73.45,46.7,29.03221827195877,27.77496467861334,29.016917342127,28.493252413026696,29.184492498260088,28.420606702119354,23.056904851336473,23.212187604403958,23.342422680822207,27.30106452070294,27.477149193432645,23.113943352306837,2.4,24.513483956704256,5.61,24,1981,7,28,1,0,1,3,3,27
97,-39.45,-74.94,15.0,29.032207372183723,27.77517141764872,29.016916786582456,28.493278119611322,29.184484938576052,28.42061984314794,23.029383777685208,23.0,23.155336037465062,27.301082324996273,27.477163813493544,23.02530586526477,2.1,24.404833716619937,5.54,24,1981,9,19,5,1,0,11,40,54
98,-23.13,-66.59,230.9,29.032210517540896,27.775242907790023,29.016909430771516,28.493280992851794,29.184484495555175,28.420621574370493,22.986771734266245,23.155336037465062,23.173186268412273,27.301058658153934,27.47713717855873,23.139879086401237,2.0,24.318480725174517,5.48,24,1981,9,20,6,1,0,10,48,26
99,-33.48,-73.15,40.4,29.0342015716126,27.770962411460197,29.0150825736806,28.493220971651684,29.18504581808763,28.419415434211107,24.81954393554187,24.73239375982297,24.778151250383644,27.303174450192348,27.478667482568348,24.73239375982297,7.5,26.70960912107265,7.07,26,1981,10,16,4,0,1,3,25,47
100,-18.62,-69.14,135.2,29.032213904823145,27.775166461728755,29.016910307961645,28.49326185615402,29.184484665947874,28.42062032129581,23.008600171761916,23.238046103128795,23.287801729930226,27.301052578389893,27.477139060428406,23.212187604403958,1.7,24.07040732174012,5.31,24,1981,11,2,0,0,1,14,31,1
101,-32.41,-71.39,65.6,29.032188685066405,27.7695471699538,29.017256275581897,28.494352208719885,29.18360006669522,28.420257833100596,24.612783856719737,24.778151250383644,24.845098040014257,27.301897717195207,27.47793118205533,24.785329835010767,10.0,26.521661015112073,6.95,26,1981,11,7,5,1,0,3,29,58
102,-25.97,-69.72,69.1,29.032218082434866,27.775154071681406,29.016906682230967,28.493246150041706,29.18449064100956,28.420621360029028,22.897627091290442,23.041392685158225,23.049218022670182,27.3010491042008,27.47713080909317,23.068185861746162,2.0,24.23628527744803,5.42,24,1981,11,17,1,0,1,7,11,29
103,-17.43,-70.24,144.0,29.03221608234778,27.775159902335957,29.01690842408923,28.493279960719054,29.184481354637793,28.42060840041769,22.99563519459755,23.20139712432045,23.232996110392154,27.30105084129882,27.477136744279957,23.17609125905568,2.3,24.407730728026337,5.54,24,1981,11,30,0,0,1,15,42,33
104,-36.13,-71.16,104.6,29.032215258922157,27.775176570287897,29.016908321750027,28.493267646070425,29.184486810050284,28.420613691481297,22.896526217489555,23.143014800254097,23.260786668654976,27.301041156888743,27.477128044136993,22.983626287124533,1.4,23.669037800885157,5.05,23,1981,12,15,1,0,1,12,32,2
105,-22.76,-66.09,236.6,29.03211810712881,27.774283332755715,29.017060064290753,28.493526361608502,29.184045469842733,28.420958586131132,24.414973347970818,24.49136169383427,24.544068044350276,27.30161589781952,27.477497480263114,24.518513939877888,3.0,26.207634367388962,6.74,26,1982,2,10,2,0,1,20,38,17
106,-19.96,-69.3,139.3,29.03221475163958,27.775166243083923,29.016909434948616,28.49326717043819,29.184484140570174,28.42061865601991,22.863322860120455,23.079181246047625,23.10720996964787,27.301046281401696,27.477133559555664,23.068185861746162,1.8,24.112605001534575,5.34,24,1982,3,22,0,0,1,21,44,17
107,-22.7,-66.17,266.0,29.0322116748653,27.775170251554993,29.016912396502445,28.493263529951324,29.184483666309756,28.420617848111483,22.812913356642856,22.9731278535997,22.959041392321094,27.30105127557224,27.47713138813935,22.99563519459755,2.0,24.235528446907548,5.42,24,1982,4,19,0,0,1,11,54,35
108,-23.47,-69.38,112.0,29.032211336136527,27.775094740320526,29.016917074797387,28.4932568207749,29.184488056748673,28.42059868869973,22.913813852383715,23.152288344383056,23.161368002234976,27.301045629983914,27.47712921671218,23.123851640967086,2.0,24.34024576156793,5.49,24,1982,5,3,0,0,1,7,26,12
109,-22.28,-68.62,116.6,29.032210924822657,27.775164275275497,29.016913515956176,28.493274423424502,29.184484072413017,28.420603767180356,22.869231719730976,23.110589710299248,23.117271295655765,27.301046932818505,27.477130519569783,23.089905111439396,2.1,24.317436496535098,5.48,24,1982,5,29,5,1,0,3,27,4
110,-25.06,-70.78,21.3,29.03221831873487,27.775176519271966,29.016905155070827,28.493267922243746,29.184485198424625,28.420620265237122,22.653212513775344,22.721810615212547,22.786041210242555,27.30105950497146,27.477154578304408,22.7041505168398,1.7,24.066698550422995,5.31,24,1982,5,29,5,1,0,17,22,34
111,-41.69,-75.87,10.0,29.032079707913287,27.774546161014896,29.017084783444236,28.49300176732491,29.184421147437178,28.420666385901637,23.851258348719075,23.886490725172482,23.924279286061882,27.30153131633359,27.47747867672455,23.845098040014257,5.0,25.690816057980914,6.39,25,1982,6,1,1,0,1,4,14,16
112,-19.41,-68.36,195.0,29.03221067077566,27.775258064228478,29.01690840320368,28.49327018323183,29.18448678449151,28.420635440389773,22.919078092376076,23.143014800254097,23.152288344383056,27.301048235649183,27.477133270034116,23.068185861746162,1.9,24.255031163345553,5.44,24,1982,6,3,3,0,1,6,43,56
113,-43.44,-76.07,23.0,29.03221268016236,27.775166046303482,29.016911596174797,28.493261872892024,29.184486119394876,28.4206185043311,22.802089257881732,22.828015064223976,22.957128197676813,27.3010499076095,27.47713891566949,22.806179973983888,1.6,23.98730867373118,5.26,23,1982,6,5,5,1,0,0,17,1
114,-21.37,-67.45,202.3,29.032213864498512,27.775250923280105,29.01690550427969,28.493265217690407,29.18448560310652,28.42061713912938,22.99563519459755,23.146128035678238,23.17897694729317,27.30105540114807,27.477136310000745,23.123851640967086,1.7,24.06892761168207,5.31,24,1982,6,10,3,0,1,11,43,15
115,-17.0,-73.81,29.0,29.03221846148259,27.77515531070205,29.016906222746808,28.49326541296558,29.18448364359068,28.42062966980533,22.7481880270062,22.806179973983888,22.93951925261862,27.301058658153934,27.47714036325648,22.806179973983888,2.0,24.240299582002713,5.43,24,1982,7,11,6,1,0,2,13,42
116,-23.93,-66.84,231.3,29.03221094095262,27.775180454768954,29.016912571939415,28.493263739175536,29.184485120328077,28.42062424538604,22.8750612633917,23.056904851336473,23.029383777685208,27.301051926981557,27.477132835751434,23.093421685162234,1.9,24.181557773862785,5.39,24,1982,7,19,0,0,1,23,53,4
117,-26.69,-70.87,58.7,29.032206662458954,27.775253546499272,29.016912814209398,28.49328764586478,29.184477909826153,28.420613956939633,23.096910013008056,23.252853030979892,23.31597034545692,27.301060395213742,27.477146298312704,23.243038048686294,2.7,24.634074025487468,5.69,24,1982,8,5,3,0,1,9,16,47
118,-23.84,-66.52,204.3,29.03221164260543,27.775130383842306,29.01691471477097,28.4932728333571,29.184485779178527,28.420620041002294,22.99563519459755,23.220108088040057,23.146128035678238,27.30106126374104,27.47713717855873,23.34635297445064,1.7,24.23426412437879,5.42,24,1982,9,3,4,0,1,20,14,41
119,-32.08,-71.39,78.5,29.03221498310245,27.775202237828566,29.01690713628438,28.493269149678586,29.184485344962113,28.420613299064335,23.037426497940622,23.07554696139253,23.31090562937614,27.301045173990882,27.477130548522133,23.116939646550755,1.6,23.992067260027667,5.26,23,1982,9,6,0,0,1,11,13,27
120,-24.22,-67.17,198.1,29.03221141275377,27.775169231220413,29.016912726490972,28.49326263726023,29.184485608786265,28.42061314902246,22.903089986991944,23.029383777685208,23.053078443483418,27.301053229797255,27.477133270034116,23.146128035678238,1.8,24.115277591395902,5.34,24,1982,9,11,5,1,0,14,12,25
121,-22.44,-70.97,15.0,29.032219913151664,27.775167117662587,29.016904042278984,28.49327531609137,29.184483166489834,28.4206256303506,22.851258348719075,22.90848501887865,23.071882007306126,27.301069731791177,27.477146008799647,22.806179973983888,1.8,24.33041377334919,5.49,24,1982,10,24,6,1,0,10,43,49
122,-29.7,-71.33,56.1,29.03221019090871,27.775257116966568,29.016908954581844,28.493276334287277,29.184473649922364,28.420597699378412,23.127104798364808,23.227886704613674,23.340444114840118,27.301061915135374,27.477159615704647,23.298853076409706,2.4,24.722057771331464,5.75,24,1982,10,26,1,0,1,3,24,34
123,-31.21,-65.74,166.2,29.032180240516126,27.77542555137057,29.01693031994662,28.49330283443701,29.18446407066609,28.420544371624636,23.602059991327963,23.739572344450092,23.826074802700827,27.301121187930327,27.477188130920542,23.728353782021227,3.4,25.094121595840562,6.0,25,1982,11,18,3,0,1,20,39,54
124,-21.41,-68.66,142.4,29.03221165470288,27.775165805793932,29.01691267218908,28.4932661243244,29.184486165400738,28.420613346879865,22.740362689494244,22.98227123303957,23.0,27.30104259002134,27.47712950623643,22.93951925261862,1.7,24.080265627339845,5.32,24,1982,12,31,4,0,1,1,35,37
125,-20.53,-67.8,10.1,29.03223327634404,27.775107423626736,29.01689362015993,28.493396255486815,29.184474382628792,28.420621442468068,23.6232492903979,23.630427875025024,23.621176281775035,27.301215616881287,27.47724284015343,23.651278013998144,3.6,25.055378331375,5.97,25,1982,12,31,4,0,1,3,47,34
126,-17.03,-69.45,171.8,29.03217787730312,27.774305971448864,29.01699688208758,28.493514094371513,29.18443554748463,28.420604888395346,23.799340549453582,23.897627091290442,23.93951925261862,27.30115158109775,27.4772095522877,23.886490725172482,5.2,25.500373714353373,6.27,25,1983,1,1,5,1,0,5,32,1
127,-21.95,-69.16,131.9,29.032210332046105,27.77498458407832,29.016924430478863,28.49325256646172,29.184466967469106,28.42061850762868,23.38738982633873,23.612783856719737,23.618048096712094,27.30107993665785,27.477157444418605,23.556302500767288,2.7,24.907034952483418,5.87,24,1983,1,10,0,0,1,9,17,37
128,-24.28,-67.22,187.6,29.032211594215617,27.77515968368782,29.016913085718702,28.493266751992977,29.184484847700013,28.420608054163228,23.00432137378264,23.146128035678238,23.195899652409235,27.301058006754715,27.47713413859818,23.14921911265538,1.7,24.197831693328904,5.4,24,1983,1,26,2,0,1,1,5,55
129,-24.02,-67.33,191.4,29.03220682376014,27.77506594638264,29.01692339876955,28.49329573534494,29.18447825345657,28.420620535637788,23.217483944213907,23.37657695705651,23.40312052117582,27.30106560635148,27.477144561231473,23.367355921026018,2.6,24.71323846154566,5.74,24,1983,1,27,3,0,1,19,1,40
130,-23.09,-69.06,100.6,29.03221348625327,27.775163422555742,29.01691091155097,28.493258988366307,29.184485631505236,28.42061290334939,22.72509452108147,22.856728890382882,22.93550726582471,27.301039702037183,27.477129042997536,22.939019776448667,1.7,23.99361255793889,5.26,23,1983,2,1,1,0,1,4,22,57
131,-23.02,-66.71,229.1,29.03221494519739,27.77517447862986,29.016908766612094,28.49327332153631,29.18448252467477,28.42060475648785,22.88081359228079,23.041392685158225,23.103803720955955,27.301052144117776,27.47713428335869,23.012837224705173,2.0,24.31217735643978,5.47,24,1983,2,15,1,0,1,23,21,14
132,-18.61,-69.47,144.9,29.03216085856348,27.774641032143307,29.016995336868984,28.493366023795154,29.184129038685217,28.4211265987448,24.204119982655925,24.230448921378272,24.230448921378272,27.301312195372244,27.477294937778126,24.17609125905568,8.5,26.118925752825778,6.68,26,1983,2,25,4,0,1,22,49,58
133,-44.78,-79.16,15.0,29.03220771898063,27.775515788432607,29.01689668207496,28.493262818588256,29.184487576812813,28.420441622209136,23.397940008672037,23.32221929473392,23.556302500767288,27.30102999566398,27.477121254719663,23.380211241711606,4.0,25.053846426852253,5.97,25,1983,2,28,0,0,1,22,44,20
134,-29.02,-66.13,40.1,29.032217791293732,27.775159690976096,29.016906665940173,28.493265131211377,29.184489787353215,28.420608499347487,22.760422483423213,22.90848501887865,23.012837224705173,27.301045651697855,27.47713782997608,22.878521795501207,1.7,24.007320952922743,5.27,24,1983,4,2,5,1,0,5,58,40
135,-26.63,-71.28,33.0,29.032225159281946,27.775232268820158,29.016894873333765,28.493269527672027,29.184482024853533,28.420611961876137,22.959041392321094,22.88081359228079,23.15836249209525,27.301052578389893,27.4771415213226,23.0,2.4,24.542327382773973,5.63,24,1983,5,2,0,0,1,1,25,3
136,-28.37,-71.61,33.8,29.032217430794603,27.775173225087812,29.016906264100403,28.493262948307493,29.18448677881178,28.42061455215928,22.56702636615906,22.67486114073781,22.773786444981194,27.30105064587564,27.47713800368721,22.739572344450092,1.6,23.713322504987026,5.08,23,1983,5,7,5,1,0,1,7,26
137,-41.92,-74.45,33.0,29.0321635606354,27.77497073055453,29.016973661466526,28.493320560739836,29.18449473319782,28.420710566401883,23.544068044350276,23.544068044350276,23.76342799356294,27.301138555715017,27.477202315457518,23.556302500767288,3.4,25.213517756996303,6.08,25,1983,5,9,0,0,1,10,58,23
138,-18.96,-69.59,116.0,29.03221354190131,27.775150135945335,29.016911611212283,28.493265677981746,29.18448379410453,28.420607674931833,22.89209460269048,23.139879086401237,23.152288344383056,27.301044110005286,27.477132401468314,23.008600171761916,1.9,24.208978517276254,5.41,24,1983,5,23,0,0,1,0,54,16
139,-24.36,-67.27,193.9,29.032212931385452,27.77516273017522,29.01691152599986,28.49326847877429,29.184486319321554,28.420612177871057,22.72509452108147,22.8750612633917,22.922206277439017,27.30104387115102,27.477129419379175,22.94448267215017,1.7,24.00043407747932,5.27,24,1983,6,6,0,0,1,16,22,37
140,-22.53,-69.25,135.2,29.032211791807317,27.77507607915063,29.016917676288795,28.493250418366447,29.184474501906465,28.420596528678608,23.2405492482826,23.424881636631067,23.41161970596323,27.301067777640416,27.4771470220945,23.404833716619937,3.0,24.71866773531621,5.75,24,1983,7,21,3,0,1,7,11,33
141,-48.33,-76.46,11.0,29.032223195518846,27.775182568261876,29.016899756499985,28.493284465820974,29.184477569035387,28.420626157954985,23.123851640967086,23.173186268412273,23.19033169817029,27.301095786294475,27.477172353697437,23.173186268412273,2.7,24.63848925695464,5.69,24,1983,8,1,0,0,1,14,9,24
142,-17.43,-69.93,105.1,29.032197468192344,27.775312127599317,29.016918979517317,28.493340182955144,29.18446977621358,28.42059009801777,23.47129171105894,23.716837723299523,23.73639650227664,27.301086450277158,27.477159326200468,23.595496221825574,3.5,24.97211022840283,5.91,24,1983,9,1,3,0,1,20,1,52
143,-36.4,-73.65,10.1,29.03221822760212,27.775180964923358,29.016904994668575,28.493269890322253,29.184483938938563,28.42061521003268,22.75587485567249,22.81954393554187,22.85733249643127,27.301072554437862,27.477154838861026,22.897627091290442,1.8,24.186956335465414,5.39,24,1983,9,14,2,0,1,0,47,1
144,-19.31,-69.14,115.8,29.032214610503623,27.775182903504636,29.0169086304384,28.49326637399712,29.184487123571127,28.420615755786546,22.578639209968074,22.833147111912787,22.929929560084588,27.30103748717918,27.47712733479985,22.76789761601809,1.4,23.581494542290898,4.99,23,1983,9,21,2,0,1,10,27,58
145,-26.01,-70.56,38.7,29.04038078551441,27.784617292632877,29.007726446706652,28.502631927572242,29.1771791060257,28.42193281327851,25.544068044350276,25.32221929473392,25.380211241711606,27.323252100171686,27.498448403174,25.27875360095283,29.0,27.529301997787982,7.62,27,1983,10,4,1,0,1,18,52,37
146,-26.72,-70.91,15.0,29.032216035974685,27.775168167154654,29.016907998023825,28.493266100612455,29.184485631505236,28.420617407883196,22.518513939877888,22.60959440922522,22.618048096712094,27.3010517532725,27.477132662038237,22.633468455579585,1.4,23.866405498378054,5.18,23,1983,10,6,3,0,1,15,1,57
147,-26.31,-71.1,39.7,29.03237124722415,27.775265933709054,29.016741512306815,28.49346209416737,29.184348401437756,28.420636545035766,23.81954393554187,23.75587485567249,23.851258348719075,27.30130568513784,27.477364391557565,23.75587485567249,7.9,25.808818425092124,6.47,25,1983,10,9,6,1,0,11,25,49
148,-23.51,-70.65,84.1,29.032194613091,27.77517491591112,29.016929802010814,28.49325475639207,29.184464437027536,28.42062228334536,23.44870631990508,23.60745502321467,23.671172842715084,27.301093615145568,27.477154838861026,23.67942789661212,3.5,24.986861270290046,5.92,24,1983,10,16,6,1,0,9,59,49
149,-30.69,-68.61,131.6,29.032211896651855,27.775159100625597,29.01691281003233,28.493273223900513,29.184490706325846,28.420611120978858,22.863322860120455,23.045322978786658,23.093421685162234,27.30104389286505,27.477131532900778,23.029383777685208,2.0,24.236033147117634,5.42,24,1983,10,21,4,0,1,8,14,23
150,-45.11,-79.94,15.0,29.032213441089635,27.775373468988082,29.016898921060555,28.493262818588256,29.184487576812813,28.420530486206133,23.42813479402879,23.296665190261532,23.528916700277655,27.30102999566398,27.477121254719663,23.418301291319747,3.0,24.75966784468963,5.77,24,1983,11,26,5,1,0,23,29,9
